EID	Peak_group	Elements	Proportion of elements
E090	Typical peaks	promoter-TSS	5.37011832228332
E090	Typical peaks	TTS	1.06394492429918
E083	Peaks in long LOCKs	3' UTR	1.51026161518197
E083	Peaks in long LOCKs	5' UTR	0.15580520042257
E083	Peaks in long LOCKs	exon	0.889704505979209
E083	Peaks in long LOCKs	Intergenic	54.1857742381189
E083	Peaks in long LOCKs	intron	35.6115551812513
E083	Peaks in long LOCKs	non-coding	1.24946947257536
E083	Peaks in long LOCKs	promoter-TSS	3.78001375339348
E083	Peaks in long LOCKs	TTS	2.61741603307723
E083	Peaks in short LOCKs	3' UTR	1.80276161592801
E083	Peaks in short LOCKs	5' UTR	0.42144254917607
E083	Peaks in short LOCKs	exon	1.22881878404823
E083	Peaks in short LOCKs	Intergenic	42.8824533954153
E083	Peaks in short LOCKs	intron	42.226555237749
E083	Peaks in short LOCKs	non-coding	1.14478071455998
E083	Peaks in short LOCKs	promoter-TSS	7.17510316289547
E083	Peaks in short LOCKs	TTS	3.11808454022794
E083	Typical peaks	3' UTR	0.674155145656203
E083	Typical peaks	5' UTR	0.122690048663496
E083	Typical peaks	exon	0.706374619305226
E083	Typical peaks	Intergenic	56.8951807348885
E083	Typical peaks	intron	36.2038063076199
E083	Typical peaks	non-coding	0.633614086097831
E083	Typical peaks	promoter-TSS	3.53276215484978
E083	Typical peaks	TTS	1.2314169029191
E104	Peaks in long LOCKs	3' UTR	0.658641999710111
E104	Peaks in long LOCKs	5' UTR	0.130219657139845
E104	Peaks in long LOCKs	exon	0.846444242400285
E104	Peaks in long LOCKs	Intergenic	62.4648509045868
E104	Peaks in long LOCKs	intron	31.6957214953025
E104	Peaks in long LOCKs	non-coding	0.874444927593522
E104	Peaks in long LOCKs	promoter-TSS	1.78529074593825
E104	Peaks in long LOCKs	TTS	1.54438602732867
E104	Peaks in short LOCKs	3' UTR	0.705866566854286
E104	Peaks in short LOCKs	5' UTR	0.245058227812343
E104	Peaks in short LOCKs	exon	1.40219916807322
E104	Peaks in short LOCKs	Intergenic	57.6649552609835
E104	Peaks in short LOCKs	intron	34.0037712130735
E104	Peaks in short LOCKs	non-coding	0.592165198906772
E104	Peaks in short LOCKs	promoter-TSS	3.28392149662074
E104	Peaks in short LOCKs	TTS	2.10206286767562
E104	Typical peaks	3' UTR	0.661853364166429
E104	Typical peaks	5' UTR	0.0620351007997577
E104	Typical peaks	exon	0.671610058423668
E104	Typical peaks	Intergenic	64.1900196298864
E104	Typical peaks	intron	31.4314089831486
E104	Typical peaks	non-coding	0.531084536658958
E104	Typical peaks	promoter-TSS	1.49117237603173
E104	Typical peaks	TTS	0.96081595088451
E095	Peaks in long LOCKs	3' UTR	0.871058331865434
E095	Peaks in long LOCKs	5' UTR	0.331396874264713
E095	Peaks in long LOCKs	exon	2.08135789566701
E095	Peaks in long LOCKs	Intergenic	57.6641300519794
E095	Peaks in long LOCKs	intron	32.5204423143797
E095	Peaks in long LOCKs	non-coding	1.09972758366819
E095	Peaks in long LOCKs	promoter-TSS	3.85797261253025
E095	Peaks in long LOCKs	TTS	1.57391433564536
E095	Peaks in short LOCKs	3' UTR	1.19426764052716
E095	Peaks in short LOCKs	5' UTR	0.922647041003331
E095	Peaks in short LOCKs	exon	4.89936578635717
E095	Peaks in short LOCKs	Intergenic	47.0125870179707
E095	Peaks in short LOCKs	intron	33.6033069344075
E095	Peaks in short LOCKs	non-coding	1.11541293194863
E095	Peaks in short LOCKs	promoter-TSS	9.19248709360593
E095	Peaks in short LOCKs	TTS	2.05992555417958
E095	Typical peaks	3' UTR	0.356809655013179
E095	Typical peaks	5' UTR	0.167471338841881
E095	Typical peaks	exon	1.35515092350845
E095	Typical peaks	Intergenic	65.5773540092529
E095	Typical peaks	intron	29.8620744635446
E095	Typical peaks	non-coding	0.547633346256723
E095	Typical peaks	promoter-TSS	1.4908841215661
E095	Typical peaks	TTS	0.642622142016147
E105	Peaks in long LOCKs	3' UTR	0.982584983997626
E105	Peaks in long LOCKs	5' UTR	0.309441947384198
E105	Peaks in long LOCKs	exon	2.80489969956491
E105	Peaks in long LOCKs	Intergenic	54.7023098017627
E105	Peaks in long LOCKs	intron	35.4993581228043
E105	Peaks in long LOCKs	non-coding	0.99557321587933
E105	Peaks in long LOCKs	promoter-TSS	2.99522931075247
E105	Peaks in long LOCKs	TTS	1.71060291785448
E105	Peaks in short LOCKs	3' UTR	1.63009858792638
E105	Peaks in short LOCKs	5' UTR	1.1944720044936
E105	Peaks in short LOCKs	exon	5.89464999753611
E105	Peaks in short LOCKs	Intergenic	42.6713722804666
E105	Peaks in short LOCKs	intron	36.9848070042997
E105	Peaks in short LOCKs	non-coding	1.19333742796921
E105	Peaks in short LOCKs	promoter-TSS	8.17784131406314
E105	Peaks in short LOCKs	TTS	2.25342138324522
E105	Typical peaks	3' UTR	0.516926071180386
E105	Typical peaks	5' UTR	0.256436810921583
E105	Typical peaks	exon	2.08617908742389
E105	Typical peaks	Intergenic	61.6835593767742
E105	Typical peaks	intron	32.3769280005283
E105	Typical peaks	non-coding	0.68636484515209
E105	Typical peaks	promoter-TSS	1.569362173128
E105	Typical peaks	TTS	0.824243634891507
E065	Peaks in long LOCKs	3' UTR	0.486482033839004
E065	Peaks in long LOCKs	5' UTR	0.121760629144706
E065	Peaks in long LOCKs	exon	1.25757607067065
E065	Peaks in long LOCKs	Intergenic	64.227545801772
E065	Peaks in long LOCKs	intron	31.129585024807
E065	Peaks in long LOCKs	non-coding	0.539988320445533
E065	Peaks in long LOCKs	promoter-TSS	1.46847610121412
E065	Peaks in long LOCKs	TTS	0.768586018106989
E065	Peaks in short LOCKs	3' UTR	0.785355328643592
E065	Peaks in short LOCKs	5' UTR	0.198024017138036
E065	Peaks in short LOCKs	exon	2.05911865416989
E065	Peaks in short LOCKs	Intergenic	62.8931137428904
E065	Peaks in short LOCKs	intron	28.6229555306293
E065	Peaks in short LOCKs	non-coding	0.838335179152902
E065	Peaks in short LOCKs	promoter-TSS	2.9449937884673
E065	Peaks in short LOCKs	TTS	1.65810375890857
E065	Typical peaks	3' UTR	0.645761846113312
E065	Typical peaks	5' UTR	0.249472532543903
E065	Typical peaks	exon	1.73487391528953
E065	Typical peaks	Intergenic	55.6662619262743
E065	Typical peaks	intron	36.8980729468953
E065	Typical peaks	non-coding	0.537679176334659
E065	Typical peaks	promoter-TSS	3.26451918125617
E065	Typical peaks	TTS	1.00335847529282
E078	Peaks in long LOCKs	3' UTR	1.39487662071735
E078	Peaks in long LOCKs	5' UTR	0.562029285069673
E078	Peaks in long LOCKs	exon	3.43154317021767
E078	Peaks in long LOCKs	Intergenic	49.6818049746058
E078	Peaks in long LOCKs	intron	35.6732241342984
E078	Peaks in long LOCKs	non-coding	1.3440938489956
E078	Peaks in long LOCKs	promoter-TSS	5.4832550225365
E078	Peaks in long LOCKs	TTS	2.42917294355903
E078	Peaks in short LOCKs	3' UTR	1.3947939388845
E078	Peaks in short LOCKs	5' UTR	1.74000321248776
E078	Peaks in short LOCKs	exon	4.61801772860471
E078	Peaks in short LOCKs	Intergenic	36.2360462764687
E078	Peaks in short LOCKs	intron	38.7351287200567
E078	Peaks in short LOCKs	non-coding	1.55912184233676
E078	Peaks in short LOCKs	promoter-TSS	13.4065353319557
E078	Peaks in short LOCKs	TTS	2.31035294920524
E078	Typical peaks	3' UTR	0.554732851821609
E078	Typical peaks	5' UTR	0.753398736053984
E078	Typical peaks	exon	2.73658470993979
E078	Typical peaks	Intergenic	54.5425564407907
E078	Typical peaks	intron	33.1858937426925
E078	Typical peaks	non-coding	0.995199427243851
E078	Typical peaks	promoter-TSS	6.46270540013233
E078	Typical peaks	TTS	0.76892869132522
E076	Peaks in long LOCKs	3' UTR	1.53849570074025
E076	Peaks in long LOCKs	5' UTR	0.574355832101653
E076	Peaks in long LOCKs	exon	3.55629384455868
E076	Peaks in long LOCKs	Intergenic	46.3992009632099
E076	Peaks in long LOCKs	intron	36.2999350878886
E076	Peaks in long LOCKs	non-coding	1.46643440771263
E076	Peaks in long LOCKs	promoter-TSS	7.04302553695885
E076	Peaks in long LOCKs	TTS	3.12225862682943
E076	Peaks in short LOCKs	3' UTR	2.18004045903096
E076	Peaks in short LOCKs	5' UTR	1.62322731720073
E076	Peaks in short LOCKs	exon	4.94822640713256
E076	Peaks in short LOCKs	Intergenic	34.2130101860774
E076	Peaks in short LOCKs	intron	40.0387651897808
E076	Peaks in short LOCKs	non-coding	2.3707833198247
E076	Peaks in short LOCKs	promoter-TSS	12.2170523746093
E076	Peaks in short LOCKs	TTS	2.40889474634357
E076	Typical peaks	3' UTR	0.737652730082954
E076	Typical peaks	5' UTR	1.77313302548205
E076	Typical peaks	exon	3.56322126238621
E076	Typical peaks	Intergenic	44.9242195734782
E076	Typical peaks	intron	35.5151977844701
E076	Typical peaks	non-coding	1.07422194316643
E076	Typical peaks	promoter-TSS	11.3655392951261
E076	Typical peaks	TTS	1.04681438580803
E103	Peaks in long LOCKs	3' UTR	1.49531847095927
E103	Peaks in long LOCKs	5' UTR	0.404494901420339
E103	Peaks in long LOCKs	exon	3.46886388836119
E103	Peaks in long LOCKs	Intergenic	46.913581383759
E103	Peaks in long LOCKs	intron	37.7026514713765
E103	Peaks in long LOCKs	non-coding	1.30376893498679
E103	Peaks in long LOCKs	promoter-TSS	6.18176942727043
E103	Peaks in long LOCKs	TTS	2.52955152186643
E103	Peaks in short LOCKs	3' UTR	1.43194181246802
E103	Peaks in short LOCKs	5' UTR	1.59701557810882
E103	Peaks in short LOCKs	exon	5.19445399762391
E103	Peaks in short LOCKs	Intergenic	35.8229220928942
E103	Peaks in short LOCKs	intron	37.975971532474
E103	Peaks in short LOCKs	non-coding	1.64219801968412
E103	Peaks in short LOCKs	promoter-TSS	13.8529469380615
E103	Peaks in short LOCKs	TTS	2.48255002868542
E103	Typical peaks	3' UTR	0.510928918416275
E103	Typical peaks	5' UTR	0.284995879358942
E103	Typical peaks	exon	1.8621514198489
E103	Typical peaks	Intergenic	56.8353247376614
E103	Typical peaks	intron	36.1204522711678
E103	Typical peaks	non-coding	0.671493475858661
E103	Typical peaks	promoter-TSS	2.86757637325881
E103	Typical peaks	TTS	0.847076924429182
E111	Peaks in long LOCKs	3' UTR	1.30304589620788
E111	Peaks in long LOCKs	5' UTR	0.270037504457131
E111	Peaks in long LOCKs	exon	2.42354554697069
E111	Peaks in long LOCKs	Intergenic	52.2015768469768
E111	Peaks in long LOCKs	intron	36.1211289250872
E111	Peaks in long LOCKs	non-coding	1.17125489516356
E111	Peaks in long LOCKs	promoter-TSS	4.15319956825308
E111	Peaks in long LOCKs	TTS	2.35621081688366
E111	Peaks in short LOCKs	3' UTR	1.56444909910129
E111	Peaks in short LOCKs	5' UTR	0.920950826159528
E111	Peaks in short LOCKs	exon	4.10926520669498
E111	Peaks in short LOCKs	Intergenic	42.1651943891145
E111	Peaks in short LOCKs	intron	37.4794520919457
E111	Peaks in short LOCKs	non-coding	1.46211495166757
E111	Peaks in short LOCKs	promoter-TSS	9.74441210467418
E111	Peaks in short LOCKs	TTS	2.55416133064224
E111	Typical peaks	3' UTR	0.526668194057123
E111	Typical peaks	5' UTR	0.266593155587239
E111	Typical peaks	exon	2.06869012697985
E111	Typical peaks	Intergenic	62.0075410933719
E111	Typical peaks	intron	31.0123133945358
E111	Typical peaks	non-coding	0.676606542630435
E111	Typical peaks	promoter-TSS	2.60092362369199
E111	Typical peaks	TTS	0.840663869145659
E092	Peaks in long LOCKs	3' UTR	1.301787099288
E092	Peaks in long LOCKs	5' UTR	0.471046989160361
E092	Peaks in long LOCKs	exon	3.98370467550924
E092	Peaks in long LOCKs	Intergenic	47.5017036604958
E092	Peaks in long LOCKs	intron	39.0343026200163
E092	Peaks in long LOCKs	non-coding	1.12120080277355
E092	Peaks in long LOCKs	promoter-TSS	4.61605334316804
E092	Peaks in long LOCKs	TTS	1.97020080958869
E092	Peaks in short LOCKs	3' UTR	1.25807573882713
E092	Peaks in short LOCKs	5' UTR	1.24938083805285
E092	Peaks in short LOCKs	exon	5.89505125633245
E092	Peaks in short LOCKs	Intergenic	41.9652929261494
E092	Peaks in short LOCKs	intron	34.5819609002795
E092	Peaks in short LOCKs	non-coding	1.38844006485449
E092	Peaks in short LOCKs	promoter-TSS	11.3882323772494
E092	Peaks in short LOCKs	TTS	2.27356589825481
E092	Typical peaks	3' UTR	0.658345467583077
E092	Typical peaks	5' UTR	1.21903369426484
E092	Typical peaks	exon	5.45534296483165
E092	Typical peaks	Intergenic	50.0546450706982
E092	Typical peaks	intron	33.0028902484575
E092	Typical peaks	non-coding	1.28077755073914
E092	Typical peaks	promoter-TSS	7.38622867517962
E092	Typical peaks	TTS	0.942736328245937
E085	Peaks in long LOCKs	3' UTR	1.24958013971147
E085	Peaks in long LOCKs	5' UTR	0.415339778649531
E085	Peaks in long LOCKs	exon	2.41663981063795
E085	Peaks in long LOCKs	Intergenic	50.4412286754771
E085	Peaks in long LOCKs	intron	36.6986469498178
E085	Peaks in long LOCKs	non-coding	1.1556982475089
E085	Peaks in long LOCKs	promoter-TSS	5.55014355759975
E085	Peaks in long LOCKs	TTS	2.07272284059752
E085	Peaks in short LOCKs	3' UTR	1.31413105220408
E085	Peaks in short LOCKs	5' UTR	1.34114270387236
E085	Peaks in short LOCKs	exon	3.40823537844838
E085	Peaks in short LOCKs	Intergenic	41.6821194138738
E085	Peaks in short LOCKs	intron	37.614753266762
E085	Peaks in short LOCKs	non-coding	1.26533109151253
E085	Peaks in short LOCKs	promoter-TSS	11.5065075362852
E085	Peaks in short LOCKs	TTS	1.86777955704161
E085	Typical peaks	3' UTR	0.461867003546663
E085	Typical peaks	5' UTR	0.459419651174038
E085	Typical peaks	exon	1.88589311130242
E085	Typical peaks	Intergenic	60.6060343718154
E085	Typical peaks	intron	32.1092131828717
E085	Typical peaks	non-coding	0.609174308260846
E085	Typical peaks	promoter-TSS	3.16081385953962
E085	Typical peaks	TTS	0.707584511489321
E084	Peaks in long LOCKs	3' UTR	1.15540176028464
E084	Peaks in long LOCKs	5' UTR	0.359569127505191
E084	Peaks in long LOCKs	exon	2.23342743022312
E084	Peaks in long LOCKs	Intergenic	51.5004014225115
E084	Peaks in long LOCKs	intron	36.4842122903665
E084	Peaks in long LOCKs	non-coding	1.0680620466697
E084	Peaks in long LOCKs	promoter-TSS	5.16957891539049
E084	Peaks in long LOCKs	TTS	2.02934700704884
E084	Peaks in short LOCKs	3' UTR	1.26347028638408
E084	Peaks in short LOCKs	5' UTR	1.47137074069824
E084	Peaks in short LOCKs	exon	3.52555908850929
E084	Peaks in short LOCKs	Intergenic	41.6438647809223
E084	Peaks in short LOCKs	intron	37.822074398361
E084	Peaks in short LOCKs	non-coding	1.29767959684276
E084	Peaks in short LOCKs	promoter-TSS	11.0158053977669
E084	Peaks in short LOCKs	TTS	1.96017571051545
E084	Typical peaks	3' UTR	0.5002353640757
E084	Typical peaks	5' UTR	0.331890529365769
E084	Typical peaks	exon	2.1663805616831
E084	Typical peaks	Intergenic	58.8656332643394
E084	Typical peaks	intron	32.2023234961585
E084	Typical peaks	non-coding	0.909530773454532
E084	Typical peaks	promoter-TSS	4.01659902566209
E084	Typical peaks	TTS	1.00740698526083
E109	Peaks in long LOCKs	3' UTR	0.974676676081927
E109	Peaks in long LOCKs	5' UTR	0.344732797002451
E109	Peaks in long LOCKs	exon	2.52234439428014
E109	Peaks in long LOCKs	Intergenic	54.7723158459831
E109	Peaks in long LOCKs	intron	34.1757805060665
E109	Peaks in long LOCKs	non-coding	0.989283653691999
E109	Peaks in long LOCKs	promoter-TSS	4.47192275765237
E109	Peaks in long LOCKs	TTS	1.74894336924158
E109	Peaks in short LOCKs	3' UTR	1.2036113395593
E109	Peaks in short LOCKs	5' UTR	1.13930657216967
E109	Peaks in short LOCKs	exon	4.82781185233927
E109	Peaks in short LOCKs	Intergenic	41.9578496404898
E109	Peaks in short LOCKs	intron	35.8837588199145
E109	Peaks in short LOCKs	non-coding	1.72840295065863
E109	Peaks in short LOCKs	promoter-TSS	11.2336384304703
E109	Peaks in short LOCKs	TTS	2.02562039439853
E109	Typical peaks	3' UTR	0.419978573905497
E109	Typical peaks	5' UTR	0.142717936895696
E109	Typical peaks	exon	1.69208028779933
E109	Typical peaks	Intergenic	61.2260143008526
E109	Typical peaks	intron	33.4249205239126
E109	Typical peaks	non-coding	0.552409660727674
E109	Typical peaks	promoter-TSS	1.87766978630086
E109	Typical peaks	TTS	0.664208929605787
E106	Peaks in long LOCKs	3' UTR	0.905982691554306
E106	Peaks in long LOCKs	5' UTR	0.476244271849215
E106	Peaks in long LOCKs	exon	3.14660280521103
E106	Peaks in long LOCKs	Intergenic	52.8204197914893
E106	Peaks in long LOCKs	intron	35.1350729463831
E106	Peaks in long LOCKs	non-coding	1.03883481741842
E106	Peaks in long LOCKs	promoter-TSS	4.85179882750771
E106	Peaks in long LOCKs	TTS	1.62504384858695
E106	Peaks in short LOCKs	3' UTR	1.14103226546397
E106	Peaks in short LOCKs	5' UTR	1.58607109865285
E106	Peaks in short LOCKs	exon	6.03541948133871
E106	Peaks in short LOCKs	Intergenic	41.0756462021501
E106	Peaks in short LOCKs	intron	34.5791726698972
E106	Peaks in short LOCKs	non-coding	1.45976183974739
E106	Peaks in short LOCKs	promoter-TSS	12.2914567578722
E106	Peaks in short LOCKs	TTS	1.83143968487756
E106	Typical peaks	3' UTR	0.537367630144412
E106	Typical peaks	5' UTR	0.180238937780108
E106	Typical peaks	exon	1.86637640412302
E106	Typical peaks	Intergenic	61.3534225567488
E106	Typical peaks	intron	33.1012555030165
E106	Typical peaks	non-coding	0.622793835740192
E106	Typical peaks	promoter-TSS	1.7103309081134
E106	Typical peaks	TTS	0.628214224333579
E075	Peaks in long LOCKs	3' UTR	1.34236151149004
E075	Peaks in long LOCKs	5' UTR	0.602294224720457
E075	Peaks in long LOCKs	exon	4.36682361787441
E075	Peaks in long LOCKs	Intergenic	46.4957604777167
E075	Peaks in long LOCKs	intron	37.7028832842742
E075	Peaks in long LOCKs	non-coding	1.24188990277665
E075	Peaks in long LOCKs	promoter-TSS	5.98249000861283
E075	Peaks in long LOCKs	TTS	2.26549697253469
E075	Peaks in short LOCKs	3' UTR	1.40159580559686
E075	Peaks in short LOCKs	5' UTR	2.27200584104812
E075	Peaks in short LOCKs	exon	7.29297743521387
E075	Peaks in short LOCKs	Intergenic	33.3500690153672
E075	Peaks in short LOCKs	intron	36.5205603685279
E075	Peaks in short LOCKs	non-coding	1.9831993986958
E075	Peaks in short LOCKs	promoter-TSS	14.6207892581371
E075	Peaks in short LOCKs	TTS	2.55880287741317
E075	Typical peaks	3' UTR	0.588207083794216
E075	Typical peaks	5' UTR	0.457762548247616
E075	Typical peaks	exon	2.29879100563888
E075	Typical peaks	Intergenic	56.6268515868534
E075	Typical peaks	intron	35.1904610886364
E075	Typical peaks	non-coding	0.799297653947603
E075	Typical peaks	promoter-TSS	3.23493784856243
E075	Typical peaks	TTS	0.803691184319428
E101	Peaks in long LOCKs	3' UTR	1.27524038239043
E101	Peaks in long LOCKs	5' UTR	0.305140610748812
E101	Peaks in long LOCKs	exon	2.05940430733266
E101	Peaks in long LOCKs	Intergenic	52.5312937787749
E101	Peaks in long LOCKs	intron	35.5822912586533
E101	Peaks in long LOCKs	non-coding	1.10864921355983
E101	Peaks in long LOCKs	promoter-TSS	4.89013779320659
E101	Peaks in long LOCKs	TTS	2.24784265533351
E101	Peaks in short LOCKs	3' UTR	1.21430235211429
E101	Peaks in short LOCKs	5' UTR	1.10700894320824
E101	Peaks in short LOCKs	exon	3.17569164325221
E101	Peaks in short LOCKs	Intergenic	40.4535481755713
E101	Peaks in short LOCKs	intron	39.5331880603067
E101	Peaks in short LOCKs	non-coding	1.34592283350891
E101	Peaks in short LOCKs	promoter-TSS	11.2164248256164
E101	Peaks in short LOCKs	TTS	1.95391316642193
E101	Typical peaks	3' UTR	0.605088160574937
E101	Typical peaks	5' UTR	0.216554230742556
E101	Typical peaks	exon	1.46086486932085
E101	Typical peaks	Intergenic	59.5816608628455
E101	Typical peaks	intron	34.16467549815
E101	Typical peaks	non-coding	0.558711889824395
E101	Typical peaks	promoter-TSS	2.59331959568975
E101	Typical peaks	TTS	0.819124892852057
E102	Peaks in long LOCKs	3' UTR	1.35595542057467
E102	Peaks in long LOCKs	5' UTR	0.393966572952001
E102	Peaks in long LOCKs	exon	2.52256499257311
E102	Peaks in long LOCKs	Intergenic	50.1178066683289
E102	Peaks in long LOCKs	intron	36.4726505467669
E102	Peaks in long LOCKs	non-coding	1.24670245362762
E102	Peaks in long LOCKs	promoter-TSS	5.6077921184466
E102	Peaks in long LOCKs	TTS	2.2825612267302
E102	Peaks in short LOCKs	3' UTR	1.22383396750269
E102	Peaks in short LOCKs	5' UTR	1.2210756974059
E102	Peaks in short LOCKs	exon	3.40683017505588
E102	Peaks in short LOCKs	Intergenic	38.1742137359058
E102	Peaks in short LOCKs	intron	39.9227300309974
E102	Peaks in short LOCKs	non-coding	1.36485489055254
E102	Peaks in short LOCKs	promoter-TSS	12.6810420255618
E102	Peaks in short LOCKs	TTS	2.00541947701802
E102	Typical peaks	3' UTR	0.672919284983957
E102	Typical peaks	5' UTR	0.273011950056966
E102	Typical peaks	exon	1.59414181137674
E102	Typical peaks	Intergenic	60.0423103265495
E102	Typical peaks	intron	32.5138426609944
E102	Typical peaks	non-coding	0.593572591546062
E102	Typical peaks	promoter-TSS	3.4929452632397
E102	Typical peaks	TTS	0.817256111252666
E110	Peaks in long LOCKs	3' UTR	1.46732706222908
E110	Peaks in long LOCKs	5' UTR	0.503516100294789
E110	Peaks in long LOCKs	exon	2.92840772503592
E110	Peaks in long LOCKs	Intergenic	49.5194884571963
E110	Peaks in long LOCKs	intron	35.9553737449206
E110	Peaks in long LOCKs	non-coding	1.21783730883048
E110	Peaks in long LOCKs	promoter-TSS	6.08744240477543
E110	Peaks in long LOCKs	TTS	2.32060719671734
E110	Peaks in short LOCKs	3' UTR	1.31675614429084
E110	Peaks in short LOCKs	5' UTR	1.44375261266452
E110	Peaks in short LOCKs	exon	3.94949199627739
E110	Peaks in short LOCKs	Intergenic	37.589062632195
E110	Peaks in short LOCKs	intron	39.0997672832109
E110	Peaks in short LOCKs	non-coding	1.40489508467443
E110	Peaks in short LOCKs	promoter-TSS	13.1008057448454
E110	Peaks in short LOCKs	TTS	2.09546850184149
E110	Typical peaks	3' UTR	0.63307887377056
E110	Typical peaks	5' UTR	1.13265205765577
E110	Typical peaks	exon	2.25575893846042
E110	Typical peaks	Intergenic	55.7917398176781
E110	Typical peaks	intron	32.4261973989665
E110	Typical peaks	non-coding	0.786689205600393
E110	Typical peaks	promoter-TSS	6.05542759222642
E110	Typical peaks	TTS	0.918456115641901
E077	Peaks in long LOCKs	3' UTR	1.19503393501789
E077	Peaks in long LOCKs	5' UTR	0.369894006126916
E077	Peaks in long LOCKs	exon	2.39555544331757
E077	Peaks in long LOCKs	Intergenic	51.4964079647433
E077	Peaks in long LOCKs	intron	36.4594960722279
E077	Peaks in long LOCKs	non-coding	1.17021443305617
E077	Peaks in long LOCKs	promoter-TSS	4.79875741273349
E077	Peaks in long LOCKs	TTS	2.11464073277677
E077	Peaks in short LOCKs	3' UTR	1.279741455674
E077	Peaks in short LOCKs	5' UTR	1.29384084586514
E077	Peaks in short LOCKs	exon	4.12470630820093
E077	Peaks in short LOCKs	Intergenic	39.7503302369271
E077	Peaks in short LOCKs	intron	38.269416552766
E077	Peaks in short LOCKs	non-coding	1.45811989750166
E077	Peaks in short LOCKs	promoter-TSS	11.6197674269418
E077	Peaks in short LOCKs	TTS	2.20407727612339
E077	Typical peaks	3' UTR	0.537665062850335
E077	Typical peaks	5' UTR	0.26264490176031
E077	Typical peaks	exon	1.85890217411493
E077	Typical peaks	Intergenic	59.3332564469054
E077	Typical peaks	intron	33.6989326176848
E077	Typical peaks	non-coding	0.653685818730311
E077	Typical peaks	promoter-TSS	2.7482146582679
E077	Typical peaks	TTS	0.906698319685992
E079	Peaks in long LOCKs	3' UTR	1.12588571347103
E079	Peaks in long LOCKs	5' UTR	0.823046916755597
E079	Peaks in long LOCKs	exon	3.68133033048087
E079	Peaks in long LOCKs	Intergenic	49.7507233434812
E079	Peaks in long LOCKs	intron	33.8082980615991
E079	Peaks in long LOCKs	non-coding	1.21755072175353
E079	Peaks in long LOCKs	promoter-TSS	7.39949222893993
E079	Peaks in long LOCKs	TTS	2.19367268351874
E079	Peaks in short LOCKs	3' UTR	1.11166762972895
E079	Peaks in short LOCKs	5' UTR	2.35541237285905
E079	Peaks in short LOCKs	exon	6.16283635601029
E079	Peaks in short LOCKs	Intergenic	34.2413820799022
E079	Peaks in short LOCKs	intron	37.0480765154845
E079	Peaks in short LOCKs	non-coding	1.65297184660314
E079	Peaks in short LOCKs	promoter-TSS	15.6336801101238
E079	Peaks in short LOCKs	TTS	1.79397308928814
E079	Typical peaks	3' UTR	0.515395317887605
E079	Typical peaks	5' UTR	0.294026710758911
E079	Typical peaks	exon	1.56997963422257
E079	Typical peaks	Intergenic	62.5618198804939
E079	Typical peaks	intron	31.4956411859201
E079	Typical peaks	non-coding	0.562915465220226
E079	Typical peaks	promoter-TSS	2.39805348873161
E079	Typical peaks	TTS	0.602168316765135
E094	Peaks in long LOCKs	3' UTR	0.806430129413735
E094	Peaks in long LOCKs	5' UTR	0.216541297790768
E094	Peaks in long LOCKs	exon	1.83793707852463
E094	Peaks in long LOCKs	Intergenic	56.3996978316512
E094	Peaks in long LOCKs	intron	36.360127260826
E094	Peaks in long LOCKs	non-coding	0.705349434480899
E094	Peaks in long LOCKs	promoter-TSS	2.45613720334984
E094	Peaks in long LOCKs	TTS	1.21777976396292
E094	Peaks in short LOCKs	3' UTR	0.937523099287926
E094	Peaks in short LOCKs	5' UTR	0.580254112699886
E094	Peaks in short LOCKs	exon	2.52716476260092
E094	Peaks in short LOCKs	Intergenic	53.6162191906831
E094	Peaks in short LOCKs	intron	36.9280616309535
E094	Peaks in short LOCKs	non-coding	0.71289535714579
E094	Peaks in short LOCKs	promoter-TSS	3.1924242548683
E094	Peaks in short LOCKs	TTS	1.50545759176064
E094	Typical peaks	3' UTR	0.86029050212736
E094	Typical peaks	5' UTR	0.107282329977148
E094	Typical peaks	exon	1.46117991598927
E094	Typical peaks	Intergenic	57.4212416304205
E094	Typical peaks	intron	37.3934457540173
E094	Typical peaks	non-coding	0.381312826875849
E094	Typical peaks	promoter-TSS	1.28671067228906
E094	Typical peaks	TTS	1.08853636830349
E099	Peaks in long LOCKs	3' UTR	1.67184298508423
E099	Peaks in long LOCKs	5' UTR	0.952753602440908
E099	Peaks in long LOCKs	exon	4.1913200217984
E099	Peaks in long LOCKs	Intergenic	42.2872931807141
E099	Peaks in long LOCKs	intron	37.8373287528957
E099	Peaks in long LOCKs	non-coding	1.60440334287794
E099	Peaks in long LOCKs	promoter-TSS	8.20671153647812
E099	Peaks in long LOCKs	TTS	3.24834657771068
E099	Peaks in short LOCKs	3' UTR	1.60018045053959
E099	Peaks in short LOCKs	5' UTR	2.0507965717799
E099	Peaks in short LOCKs	exon	5.97901858547016
E099	Peaks in short LOCKs	Intergenic	29.4589757773638
E099	Peaks in short LOCKs	intron	41.0606613996992
E099	Peaks in short LOCKs	non-coding	2.07282140201225
E099	Peaks in short LOCKs	promoter-TSS	15.5644543050677
E099	Peaks in short LOCKs	TTS	2.21309150806734
E099	Typical peaks	3' UTR	0.607875352198399
E099	Typical peaks	5' UTR	1.75966813403105
E099	Typical peaks	exon	3.96222768882889
E099	Typical peaks	Intergenic	46.9624456959413
E099	Typical peaks	intron	35.8995819352567
E099	Typical peaks	non-coding	1.05331133547581
