gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
PIEZO2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR6788	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01928	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01255	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC35G4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GNAL	Tumor-loss LOCKs	common PMDs	-0.486677589609091	NE2_KYSE510.N	NE2	-0.486677589609091
ANKRD62	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01915	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01894	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLHL14	Tumor-loss LOCKs	common PMDs	-1.01355982651126	NE2_KYSE510.N	NE2	-1.01355982651126
SLC14A1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LOXHD1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ST8SIA5	Tumor-loss LOCKs	common PMDs	-1.01286057115412	NE2_KYSE510.N	NE2	-1.01286057115412
SKOR2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR4527HG	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR4527	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MAPK4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GRP	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
RAX	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01922	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DIPK1C	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01029	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01896	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SALL3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00906	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01532	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
UQCRFS1-DT	Tumor-gain LOCKs	common PMDs	-0.783222608578166	NE2_KYSE510.N	NE2	-0.783222608578166
VSTM2B-DT	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
VSTM2B	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ZNF536	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01834	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TSHZ3	Tumor-gain LOCKs	common PMDs	0.379080119280301	NE2_KYSE510.N	NE2	0.379080119280301
LINC01791	Tumor-gain LOCKs	common PMDs	-0.966314990848391	NE2_KYSE510.N	NE2	-0.966314990848391
TSHZ3-AS1	Tumor-gain LOCKs	common PMDs	-0.583000114884599	NE2_KYSE510.N	NE2	-0.583000114884599
LINC02841	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01837	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01533	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01782	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CHST8	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ZNF181	Tumor-gain LOCKs	common PMDs	0.543678344640035	NE2_KYSE510.N	NE2	0.543678344640035
ZNF599	Tumor-gain LOCKs	common PMDs	-0.184574651508261	NE2_KYSE510.N	NE2	-0.184574651508261
LINC01801	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00904	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MAG	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CD22	Tumor-loss LOCKs	common PMDs	-1.00912459926488	NE2_KYSE510.N	NE2	-1.00912459926488
FFAR1	Tumor-loss LOCKs	common PMDs	-0.940804435717712	NE2_KYSE510.N	NE2	-0.940804435717712
FFAR3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GPR42	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01531	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FFAR2	Tumor-loss LOCKs	common PMDs	-0.615267362185848	NE2_KYSE510.N	NE2	-0.615267362185848
SYCN	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IFNL3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IFNL4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IFNL2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IFNL1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LGALS13	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LGALS16	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LGALS17A	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LGALS14	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CLC	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LEUTX	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CYP2B7P	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CYP2B6	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CYP2A13	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CYP2F1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01480	Shared LOCKs	common PMDs	-0.967400662548303	NE2_KYSE510.N	NE2	-0.967400662548303
CEACAM21	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CEACAM4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CEACAM7	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PSG3	Shared LOCKs	common PMDs	-1.01408956362049	NE2_KYSE510.N	NE2	-1.01408956362049
PSG8	Shared LOCKs	common PMDs	-1.01078244822383	NE2_KYSE510.N	NE2	-1.01078244822383
ASPDH	Tumor-gain LOCKs	common PMDs	-0.529954845111382	NE2_KYSE510.N	NE2	-0.529954845111382
LRRC4B	Tumor-gain LOCKs	common PMDs	-0.949860870907714	NE2_KYSE510.N	NE2	-0.949860870907714
SYT3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
C19orf81	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SHANK1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CLEC11A	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GPR32	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ACP4	Tumor-gain LOCKs	common PMDs	0.372901240158832	NE2_KYSE510.N	NE2	0.372901240158832
SNORD88B	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SNORD88C	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01869	Tumor-gain LOCKs	common PMDs	-0.763612707315102	NE2_KYSE510.N	NE2	-0.763612707315102
KLK1	Tumor-gain LOCKs	common PMDs	-0.892546504874646	NE2_KYSE510.N	NE2	-0.892546504874646
KLK15	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLK3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLK2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLKP1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLK9	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLK11	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLK12	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLK13	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KLK14	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SIGLEC9	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SIGLEC7	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SIGLEC17P	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR8074	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CD33	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SIGLECL1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01872	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CACNG6	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
VSTM1	Tumor-gain LOCKs	common PMDs	-0.786862473823724	NE2_KYSE510.N	NE2	-0.786862473823724
TARM1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OSCAR	Tumor-gain LOCKs	common PMDs	-0.286166823295962	NE2_KYSE510.N	NE2	-0.286166823295962
LILRB3	Tumor-gain LOCKs	common PMDs	-0.727168960804372	NE2_KYSE510.N	NE2	-0.727168960804372
LILRA6	Tumor-gain LOCKs	common PMDs	-0.959768951615	NE2_KYSE510.N	NE2	-0.959768951615
LILRB5	Tumor-gain LOCKs	common PMDs	-1.02022533799906	NE2_KYSE510.N	NE2	-1.02022533799906
LILRB2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR4752	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LILRA5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LILRA4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LAIR1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LAIR2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KIR3DX1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LILRA2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LILRA1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NLRP9	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
RFPL4A	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
RFPL4AL1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NLRP11	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NLRP4	Tumor-gain LOCKs	common PMDs	-1.01004871619121	NE2_KYSE510.N	NE2	-1.01004871619121
LINC01865	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01874	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01115	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01939	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SNTG2-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SNTG2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TPO	Tumor-gain LOCKs	common PMDs	-0.972522021588554	NE2_KYSE510.N	NE2	-0.972522021588554
MYT1L	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MYT1L-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01250	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DCDC2C	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01871	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00298	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TDRD15	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ALK	Shared LOCKs	common PMDs	-0.465735228217983	NE2_KYSE510.N	NE2	-0.465735228217983
GALNT14	Tumor-gain LOCKs	common PMDs	-0.386541237941026	NE2_KYSE510.N	NE2	-0.386541237941026
LINC01813	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CCDC85A	Shared LOCKs	common PMDs	-1.01036695608544	NE2_KYSE510.N	NE2	-1.01036695608544
LINC01122	Shared LOCKs	common PMDs	-0.891266271962185	NE2_KYSE510.N	NE2	-0.891266271962185
LINC01793	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR4778	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01873	Tumor-loss LOCKs	common PMDs	-0.499867277953537	NE2_KYSE510.N	NE2	-0.499867277953537
MEIS1-AS3	Tumor-loss LOCKs	common PMDs	-0.35772567319027	NE2_KYSE510.N	NE2	-0.35772567319027
ADD2	Tumor-loss LOCKs	common PMDs	-0.747961096202328	NE2_KYSE510.N	NE2	-0.747961096202328
FIGLA	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01143	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FOXI3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ANKRD20A8P	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TEKT4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FAHD2B	Tumor-loss LOCKs	common PMDs	0.765669174365878	NE2_KYSE510.N	NE2	0.765669174365878
AFF3	Tumor-loss LOCKs	common PMDs	-1.0096817781694	NE2_KYSE510.N	NE2	-1.0096817781694
LINC01104	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LONRF2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CHST10	Tumor-loss LOCKs	common PMDs	0.498538755505978	NE2_KYSE510.N	NE2	0.498538755505978
NMS	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01831	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01102	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01103	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01114	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PANTR1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
POU3F3	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01159	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MRPS9-AS2	Shared LOCKs	common PMDs	-0.636017094138791	NE2_KYSE510.N	NE2	-0.636017094138791
ANAPC1P6	Shared LOCKs	common PMDs	-0.452125821403327	NE2_KYSE510.N	NE2	-0.452125821403327
PLGLA	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
RGPD3	Shared LOCKs	common PMDs	-0.462989004558419	NE2_KYSE510.N	NE2	-0.462989004558419
ST6GAL2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01789	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EN1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MARCO	Tumor-loss LOCKs	common PMDs	-0.805669669640895	NE2_KYSE510.N	NE2	-0.805669669640895
LINC01823	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GYPC	Tumor-gain LOCKs	common PMDs	0.854084032071303	NE2_KYSE510.N	NE2	0.854084032071303
TEX51	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01856	Shared LOCKs	common PMDs	-0.886669539838364	NE2_KYSE510.N	NE2	-0.886669539838364
RAB6C-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
RAB6C	Shared LOCKs	common PMDs	-0.942796630960395	NE2_KYSE510.N	NE2	-0.942796630960395
FAR2P1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
POTEJ	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CYP4F30P	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GPR148	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
POTEE	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
RAB6D	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CDRT15P3	Tumor-loss LOCKs	common PMDs	-0.407831211385854	NE2_KYSE510.N	NE2	-0.407831211385854
LINC01945	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KIF5C	Tumor-loss LOCKs	common PMDs	-0.936774762185374	NE2_KYSE510.N	NE2	-0.936774762185374
AHCTF1P1	Tumor-loss LOCKs	common PMDs	-0.859720122533008	NE2_KYSE510.N	NE2	-0.859720122533008
SLC4A10	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GCG	Tumor-loss LOCKs	common PMDs	-0.999972365097513	NE2_KYSE510.N	NE2	-0.999972365097513
CHN1	Tumor-loss LOCKs	common PMDs	-0.435676716987307	NE2_KYSE510.N	NE2	-0.435676716987307
LINC01116	Tumor-loss LOCKs	common PMDs	-0.881363884661701	NE2_KYSE510.N	NE2	-0.881363884661701
LINC01117	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CDK15	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ICOS	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ADAM23	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
FAM237A	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DYTN	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TNP1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01921	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CXCR2	Tumor-loss LOCKs	common PMDs	-0.873263047697736	NE2_KYSE510.N	NE2	-0.873263047697736
CXCR1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PAX3	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DEFB125	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DEFB126	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DEFB127	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DEFB128	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
RSPO4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SIRPD	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SIRPB1	Tumor-loss LOCKs	common PMDs	-0.788363226177354	NE2_KYSE510.N	NE2	-0.788363226177354
SIRPG	Tumor-loss LOCKs	common PMDs	-1.00741479882308	NE2_KYSE510.N	NE2	-1.00741479882308
SIRPG-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SIRPB3P	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CPXM1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PROKR2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LAMP5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PAK5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PCSK2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCP2D1-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCP2D1	Shared LOCKs	common PMDs	-0.96547020412565	NE2_KYSE510.N	NE2	-0.96547020412565
SLC24A3	Shared LOCKs	common PMDs	-0.927477005695802	NE2_KYSE510.N	NE2	-0.927477005695802
SLC24A3-AS1	Shared LOCKs	common PMDs	-0.958746803453135	NE2_KYSE510.N	NE2	-0.958746803453135
CFAP61	Shared LOCKs	common PMDs	-1.00898991795332	NE2_KYSE510.N	NE2	-1.00898991795332
CFAP61-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
INSM1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00237	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NKX2-2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00261	Tumor-loss LOCKs	common PMDs	-0.940952931199372	NE2_KYSE510.N	NE2	-0.940952931199372
FOXA2	Tumor-loss LOCKs	common PMDs	0.262030908075188	NE2_KYSE510.N	NE2	0.262030908075188
LNCNEF	Tumor-loss LOCKs	common PMDs	-0.861913099515043	NE2_KYSE510.N	NE2	-0.861913099515043
LINC01721	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SYNDIG1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DEFB121	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DEFB122	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DEFB123	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DEFB124	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
REM1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00028	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CCM2L	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
HCK	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SUN5	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
