gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
MROH5	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR1302-7	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR4472-1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
GML	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
CYP11B1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
CYP11B2	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
LY6E-DT	Tumor-gain LOCKs	common PMDs	-0.758862573006608	NE2_KYSE450.T	KYSE450	-0.758862573006608
CDC42P3	Tumor-gain LOCKs	common PMDs	-0.929768225636873	NE2_KYSE450.T	KYSE450	-0.929768225636873
LY6L	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
LY6H	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
FOXD4	Tumor-loss LOCKs	common PMDs	-0.513720940864491	NE2_KYSE450.T	KYSE450	-0.513720940864491
CBWD1	Tumor-loss LOCKs	common PMDs	0.529104517169521	NE2_KYSE450.T	KYSE450	0.529104517169521
DOCK8-AS1	Tumor-loss LOCKs	common PMDs	-0.62430533477479	NE2_KYSE450.T	KYSE450	-0.62430533477479
LINC01231	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNW1	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA21	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA4	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA7	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA10	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA16	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA17	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA14	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA22P	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
IFNA8	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
PHF24	Tumor-loss LOCKs	common PMDs	-0.898417629628513	NE2_KYSE450.T	KYSE450	-0.898417629628513
FAM205BP	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
PGM5	Tumor-loss LOCKs	common PMDs	-0.986235845156847	NE2_KYSE450.T	KYSE450	-0.986235845156847
TRPM3	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR204	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
FOXB2	Tumor-loss LOCKs	common PMDs	-0.92792857814417	NE2_KYSE450.T	KYSE450	-0.92792857814417
LINC01508	Tumor-loss LOCKs	common PMDs	0.274728250384998	NE2_KYSE450.T	KYSE450	0.274728250384998
LINC01501	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
DIRAS2	Tumor-loss LOCKs	common PMDs	-0.96806747383807	NE2_KYSE450.T	KYSE450	-0.96806747383807
BARX1	Tumor-loss LOCKs	common PMDs	-0.398402939963284	NE2_KYSE450.T	KYSE450	-0.398402939963284
BARX1-DT	Tumor-loss LOCKs	common PMDs	-0.790131065826552	NE2_KYSE450.T	KYSE450	-0.790131065826552
GABBR2	Tumor-loss LOCKs	common PMDs	-0.897487093167512	NE2_KYSE450.T	KYSE450	-0.897487093167512
COL15A1	Tumor-loss LOCKs	common PMDs	-0.97177671251582	NE2_KYSE450.T	KYSE450	-0.97177671251582
NAMA	Tumor-loss LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
PAPPA	Tumor-gain LOCKs	common PMDs	-0.995037016550247	NE2_KYSE450.T	KYSE450	-0.995037016550247
PAPPA-AS2	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
PAPPA-AS1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
ASTN2	Tumor-gain LOCKs	common PMDs	-0.943668208571696	NE2_KYSE450.T	KYSE450	-0.943668208571696
SNORA70C	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
TLR4	Tumor-gain LOCKs	common PMDs	-0.989625784310752	NE2_KYSE450.T	KYSE450	-0.989625784310752
BRINP1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
LINC01613	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR147A	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1J2	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1J1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1J4	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1N1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1L8	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1N2	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1Q1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1B1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1L1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1L3	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1L4	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OR1L6	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
LMX1B	Tumor-loss LOCKs	common PMDs	-0.514054590873196	NE2_KYSE450.T	KYSE450	-0.514054590873196
LAMC3	Tumor-loss LOCKs	common PMDs	0.0950383633959833	NE2_KYSE450.T	KYSE450	0.0950383633959833
DBH	Shared LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
DBH-AS1	Shared LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
SARDH	Shared LOCKs	common PMDs	-0.970527735774923	NE2_KYSE450.T	KYSE450	-0.970527735774923
COL5A1	Tumor-gain LOCKs	common PMDs	-0.755758834482458	NE2_KYSE450.T	KYSE450	-0.755758834482458
COL5A1-AS1	Tumor-gain LOCKs	common PMDs	-0.875671913975972	NE2_KYSE450.T	KYSE450	-0.875671913975972
MIR3689C	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR3689A	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR3689D1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR3689B	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR3689D2	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR3689E	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
MIR3689F	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
FCN2	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
FCN1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OLFM1	Tumor-gain LOCKs	common PMDs	-0.991264636347323	NE2_KYSE450.T	KYSE450	-0.991264636347323
LCN1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
OBP2A	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
PAEP	Tumor-gain LOCKs	common PMDs	-0.964535567284494	NE2_KYSE450.T	KYSE450	-0.964535567284494
LINC01502	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
GLT6D1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
LCN9	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
SOHLH1	Tumor-gain LOCKs	common PMDs	-0.999587469077771	NE2_KYSE450.T	KYSE450	-0.999587469077771
ACTRT2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRDM16-DT	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRDM16	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01346	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01345	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01777	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01646	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
AJAP1	Tumor-gain LOCKs	common PMDs	0.287223631401879	NE2_KYSE450.N	NE2	0.287223631401879
DISP3	Shared LOCKs	common PMDs	-0.210647629213501	NE2_KYSE450.N	NE2	-0.210647629213501
AADACL3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01784	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF11	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
HNRNPCL1	Tumor-loss LOCKs	common PMDs	-0.99158341242774	NE2_KYSE450.N	NE2	-0.99158341242774
PRAMEF2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF10	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF7	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF6	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
HNRNPCL2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF36P	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF26	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
HNRNPCL4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF9	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF13	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF33	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF15	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF14	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF19	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF17	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRAMEF20	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LRRC38	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KAZN-AS1	Tumor-gain LOCKs	common PMDs	-0.880958737110904	NE2_KYSE450.N	NE2	-0.880958737110904
LINC01654	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
IGSF21	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
IGSF21-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PLA2G5	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01756	Shared LOCKs	common PMDs	-0.664230039256392	NE2_KYSE450.N	NE2	-0.664230039256392
LINC01648	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CSMD2	Tumor-gain LOCKs	common PMDs	-1.0157778243191	NE2_KYSE450.N	NE2	-1.0157778243191
HMGB4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CSMD2-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
C1orf94	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR552	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
GRIK3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR4255	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01343	Shared LOCKs	common PMDs	-0.887720125819066	NE2_KYSE450.N	NE2	-0.887720125819066
LINC01685	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CYP4B1	Tumor-loss LOCKs	common PMDs	-0.424768441500608	NE2_KYSE450.N	NE2	-0.424768441500608
CYP4Z2P	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CYP4A11	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
FYB2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
C8A	Tumor-loss LOCKs	common PMDs	-1.00831435675972	NE2_KYSE450.N	NE2	-1.00831435675972
C8B	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
C1orf87	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01739	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC00466	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LHX8	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MSH4	Tumor-loss LOCKs	common PMDs	-0.53791411153638	NE2_KYSE450.N	NE2	-0.53791411153638
ASB17	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
ST6GALNAC3	Tumor-loss LOCKs	common PMDs	-0.89871261045077	NE2_KYSE450.N	NE2	-0.89871261045077
LINC02567	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
COL24A1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC02787	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SNORD3G	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
HFM1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01760	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01650	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01761	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC02607	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC02790	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
MIR7852	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
VAV3-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC02785	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
NBPF6	Tumor-loss LOCKs	common PMDs	-1.01187896923744	NE2_KYSE450.N	NE2	-1.01187896923744
UBL4B	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SLC6A17	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SLC6A17-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KCNA2	Shared LOCKs	common PMDs	-1.02286379336868	NE2_KYSE450.N	NE2	-1.02286379336868
KCNA3	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD53	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CHIA	Shared LOCKs	common PMDs	-1.01709638365887	NE2_KYSE450.N	NE2	-1.01709638365887
PIFO	Shared LOCKs	common PMDs	-0.145209696455815	NE2_KYSE450.N	NE2	-0.145209696455815
PGBP	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KCND3	Shared LOCKs	common PMDs	-0.890846514404565	NE2_KYSE450.N	NE2	-0.890846514404565
KCND3-IT1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KCND3-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC01750	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC02884	Tumor-gain LOCKs	common PMDs	-0.232425345506041	NE2_KYSE450.N	NE2	-0.232425345506041
SYT6	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
AMPD1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SYCP1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PDE4DIPP5	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
NBPF25P	Tumor-loss LOCKs	common PMDs	-0.582737996920582	NE2_KYSE450.N	NE2	-0.582737996920582
HYDIN2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC00624	Tumor-loss LOCKs	common PMDs	-0.19426076237689	NE2_KYSE450.N	NE2	-0.19426076237689
PPIAL4C	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LINC00869	Tumor-loss LOCKs	common PMDs	-0.892074147681428	NE2_KYSE450.N	NE2	-0.892074147681428
PDE4DIPP7	Tumor-loss LOCKs	common PMDs	-0.966851628235837	NE2_KYSE450.N	NE2	-0.966851628235837
FCGR1A	Tumor-loss LOCKs	common PMDs	-0.878768418076486	NE2_KYSE450.N	NE2	-0.878768418076486
TCHH	Tumor-loss LOCKs	common PMDs	-0.869836742388231	NE2_KYSE450.N	NE2	-0.869836742388231
HRNR	Tumor-loss LOCKs	common PMDs	-0.957476653717298	NE2_KYSE450.N	NE2	-0.957476653717298
FLG	Tumor-loss LOCKs	common PMDs	-0.701575873495641	NE2_KYSE450.N	NE2	-0.701575873495641
FLG-AS1	Tumor-loss LOCKs	common PMDs	-0.946273817195819	NE2_KYSE450.N	NE2	-0.946273817195819
FLG2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LCE5A	Tumor-loss LOCKs	common PMDs	-0.976195635392766	NE2_KYSE450.N	NE2	-0.976195635392766
CRCT1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LCE3E	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LCE3D	Tumor-loss LOCKs	common PMDs	0.0472396489090963	NE2_KYSE450.N	NE2	0.0472396489090963
LCE3C	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LCE3B	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LCE3A	Tumor-loss LOCKs	common PMDs	-0.450528026254578	NE2_KYSE450.N	NE2	-0.450528026254578
LCE2A	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LCE4A	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
C1orf68	Tumor-loss LOCKs	common PMDs	-0.44561912130178	NE2_KYSE450.N	NE2	-0.44561912130178
KPRP	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LCE1F	Tumor-loss LOCKs	common PMDs	-0.830335137087719	NE2_KYSE450.N	NE2	-0.830335137087719
LCE1E	Tumor-loss LOCKs	common PMDs	-0.379603270039668	NE2_KYSE450.N	NE2	-0.379603270039668
LCE1D	Tumor-loss LOCKs	common PMDs	-0.793157041815678	NE2_KYSE450.N	NE2	-0.793157041815678
LCE1C	Tumor-loss LOCKs	common PMDs	0.467967977611844	NE2_KYSE450.N	NE2	0.467967977611844
LCE1B	Tumor-loss LOCKs	common PMDs	-0.186109178298469	NE2_KYSE450.N	NE2	-0.186109178298469
LCE1A	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LCE6A	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SMCP	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
IVL	Tumor-loss LOCKs	common PMDs	-1.00664764637703	NE2_KYSE450.N	NE2	-1.00664764637703
LINC01527	Tumor-loss LOCKs	common PMDs	-1.00514162262772	NE2_KYSE450.N	NE2	-1.00514162262772
SPRR4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SPRR2B	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SPRR2F	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SPRR2C	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
SPRR2G	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LELP1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PRR9	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
LORICRIN	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
PGLYRP3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
KCNN3	Tumor-loss LOCKs	common PMDs	-1.01224857818108	NE2_KYSE450.N	NE2	-1.01224857818108
LINC02772	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
FCRL5	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
FCRL4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
FCRL3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
FCRL2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
FCRL1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD5L	Shared LOCKs	common PMDs	-1.00069404403982	NE2_KYSE450.N	NE2	-1.00069404403982
KIRREL1-IT1	Tumor-loss LOCKs	common PMDs	0.273326770651011	NE2_KYSE450.N	NE2	0.273326770651011
LINC01704	Tumor-loss LOCKs	common PMDs	0.859193272189287	NE2_KYSE450.N	NE2	0.859193272189287
CD1A	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD1B	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD1C	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
CD1E	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR10T2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
OR10K2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE450.N	NE2	-1.02636188061569
